amount,log_amount,amount_vs_user_avg,is_high_amount,is_very_high_amount,is_extreme_amount,transactions_last_1h,transactions_last_24h,is_velocity_spike_1h,is_velocity_spike_24h,velocity_ratio,distance_from_home_km,is_international,distance_risk,international_far,hour_of_day,day_of_week,is_late_night,is_business_hours,is_weekend,card_present,merchant_risk_score,is_high_risk_merchant,online_international,failed_attempts,has_failed_attempts,many_failed_attempts,device_match,unknown_device,manual_risk_score,is_fraud
70.05,4.263383854543109,0.284,0,0,0,1,1,0,0,24.0,22.9,0,1,0,9,2,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
386.04,5.958528046861717,1.133,0,0,0,1,1,0,0,24.0,11.46,0,1,0,9,2,0,1,0,0,2,0,0,0,0,0,1,0,0.0,0
496.15,6.208891791426082,1.75,1,0,0,1,1,0,0,24.0,25.7,0,1,0,10,2,0,1,0,1,1,0,0,0,0,0,0,1,0.0968,0
143.73,4.974869937649514,1.093,0,0,0,1,1,0,0,24.0,29.22,0,1,0,10,2,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
23.36,3.192942442841696,0.071,0,0,0,1,1,0,0,24.0,27.04,0,1,0,10,2,0,1,0,0,1,0,0,0,0,0,0,1,0.0968,0
513.14,6.2424956019090825,1.151,1,0,0,1,1,0,0,24.0,32.29,0,1,0,10,2,0,1,0,0,1,0,0,1,1,0,1,0,0.0,0
249.38,5.522979763831517,1.176,0,0,0,1,1,0,0,24.0,29.64,0,1,0,10,2,0,1,0,0,1,0,0,1,1,0,1,0,0.0,0
165.39,5.114334430427416,0.825,0,0,0,1,1,0,0,24.0,30.41,0,1,0,11,2,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0
316.06,5.759091030415082,1.315,0,0,0,1,1,0,0,24.0,0.77,0,0,0,11,2,0,1,0,0,2,0,0,0,0,0,0,1,0.0968,0
214.77,5.374213025551294,1.412,0,0,0,1,1,0,0,24.0,11.66,0,1,0,11,2,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
565.47,6.339424122313817,1.294,1,0,0,1,1,0,0,24.0,17.07,0,1,0,11,2,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
82.23,4.421607859758004,0.623,0,0,0,1,1,0,0,24.0,17.43,0,1,0,12,2,0,1,0,1,2,0,0,1,1,0,0,1,0.0968,0
126.12,4.845131522228461,1.157,0,0,0,1,1,0,0,24.0,27.22,0,1,0,12,2,0,1,0,1,2,0,0,0,0,0,1,0,0.0,0
437.35,6.083017678034595,1.064,1,0,0,1,1,0,0,24.0,31.01,0,1,0,12,2,0,1,0,0,2,0,0,1,1,0,1,0,0.0,0
538.27,6.290216373130413,2.287,1,0,0,1,1,0,0,24.0,8.7,0,0,0,12,2,0,1,0,1,1,0,0,0,0,0,0,1,0.0968,0
110.67,4.7155480934577,0.315,0,0,0,1,1,0,0,24.0,3.16,0,0,0,12,2,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
829.81,6.722401128520755,1.695,1,1,0,1,1,0,0,24.0,13.74,0,1,0,13,2,0,1,0,1,2,0,0,0,0,0,1,0,0.0,0
81.48,4.412555839708705,1.16,0,0,0,1,1,0,0,24.0,14.97,0,1,0,13,2,0,1,0,1,2,0,0,0,0,0,0,1,0.0968,0
368.78,5.912908234202207,1.163,0,0,0,1,1,0,0,24.0,39.44,0,1,0,13,2,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
131.32,4.885223231275381,0.544,0,0,0,1,1,0,0,24.0,31.28,0,1,0,13,2,0,1,0,0,1,0,0,1,1,0,1,0,0.0,0
510.91,6.238148828338173,1.437,1,0,0,1,1,0,0,24.0,30.95,0,1,0,13,2,0,1,0,1,1,0,0,1,1,0,1,0,0.0,0
26.73,3.322514859627687,0.155,0,0,0,1,1,0,0,24.0,29.43,0,1,0,14,2,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0
77.18,4.359013860364809,1.348,0,0,0,1,1,0,0,24.0,21.55,0,1,0,14,2,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
121.39,4.807212667394247,0.708,0,0,0,1,1,0,0,24.0,25.24,0,1,0,14,2,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
169.71,5.139966210392662,1.193,0,0,0,1,1,0,0,24.0,8.86,0,0,0,14,2,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0
413.38,6.026783427232337,0.998,1,0,0,1,1,0,0,24.0,33.47,0,1,0,14,2,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0
78.97,4.381651564343798,0.166,0,0,0,1,2,0,0,12.0,25.74,0,1,0,15,2,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
289.32,5.6709837629048145,1.191,0,0,0,1,1,0,0,24.0,18.54,0,1,0,15,2,0,1,0,0,2,0,0,0,0,0,1,0,0.0,0
48.34,3.8987351111012107,0.663,0,0,0,1,1,0,0,24.0,36.39,0,1,0,15,2,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
663.79,6.4994712013101745,1.783,1,0,0,1,1,0,0,24.0,11.9,0,1,0,15,2,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
214.15,5.371335459284609,1.399,0,0,0,1,1,0,0,24.0,28.8,0,1,0,16,2,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
228.91,5.437687927995845,0.792,0,0,0,1,1,0,0,24.0,3.42,0,0,0,16,2,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
162.65,5.097730000947189,0.614,0,0,0,1,1,0,0,24.0,35.82,0,1,0,16,2,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0
14.46,2.738256043159276,0.375,0,0,0,1,1,0,0,24.0,9.3,0,0,0,16,2,0,1,0,1,2,0,0,0,0,0,1,0,0.0,0
233.63,5.4580098052816295,1.052,0,0,0,1,1,0,0,24.0,20.84,0,1,0,16,2,0,1,0,0,2,0,0,0,0,0,1,0,0.0,0
374.6,5.928524747334108,0.763,0,0,0,1,1,0,0,24.0,10.88,0,1,0,17,2,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
285.18,5.6566209834785885,0.909,0,0,0,1,1,0,0,24.0,27.5,0,1,0,17,2,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
222.85,5.410976184686975,0.608,0,0,0,1,1,0,0,24.0,25.16,0,1,0,17,2,0,1,0,1,1,0,0,1,1,0,1,0,0.0,0
67.83,4.231639696410273,2.341,0,0,0,3,3,0,0,24.0,1368.13,0,3,0,17,2,0,1,0,0,4,1,0,4,1,1,0,1,0.3548,1
249.54,5.523618588416046,1.249,0,0,0,1,3,0,0,8.0,19.97,0,1,0,18,2,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
870.53,6.770250287775521,1.847,1,1,0,1,1,0,0,24.0,35.32,0,1,0,18,2,0,0,0,1,2,0,0,0,0,0,1,0,0.0,0
252.39,5.53492980380921,1.16,0,0,0,1,1,0,0,24.0,21.55,0,1,0,18,2,0,0,0,1,1,0,0,1,1,0,1,0,0.0,0
81.53,4.413161863604593,0.168,0,0,0,1,1,0,0,24.0,30.2,0,1,0,18,2,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
181.93,5.209103566003207,1.949,0,0,0,1,1,0,0,24.0,36.45,0,1,0,18,2,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
130.58,4.879615031657852,1.03,0,0,0,1,1,0,0,24.0,33.96,0,1,0,19,2,0,0,0,0,1,0,0,0,0,0,0,1,0.0968,0
92.77,4.540844975431534,0.537,0,0,0,1,2,0,0,12.0,12.01,0,1,0,19,2,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
557.65,6.325523158993347,1.263,1,0,0,1,1,0,0,24.0,33.85,0,1,0,19,2,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
36.57,3.6262058595858777,0.24,0,0,0,1,2,0,0,12.0,13.94,0,1,0,19,2,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
379.78,5.942221780529531,1.322,0,0,0,1,1,0,0,24.0,30.37,0,1,0,20,2,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
127.7,4.857484114602081,2.035,0,0,0,1,1,0,0,24.0,13.73,0,1,0,20,2,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
123.0,4.820281565605037,0.768,0,0,0,1,1,0,0,24.0,23.33,0,1,0,20,2,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
239.17,5.481347005925672,0.758,0,0,0,1,1,0,0,24.0,16.27,0,1,0,20,2,0,0,0,1,1,0,0,1,1,0,1,0,0.0,0
475.0,6.16541785423142,1.458,1,0,0,1,1,0,0,24.0,28.17,0,1,0,20,2,0,0,0,0,2,0,0,0,0,0,1,0,0.0,0
337.39,5.824199076468011,2.0,0,0,0,1,1,0,0,24.0,26.08,0,1,0,21,2,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
144.16,4.977836582344869,0.299,0,0,0,1,1,0,0,24.0,31.57,0,1,0,21,2,0,0,0,1,1,0,0,1,1,0,1,0,0.0,0
498.83,6.214268040609087,1.681,1,0,0,1,1,0,0,24.0,13.05,0,1,0,21,2,0,0,0,1,2,0,0,1,1,0,1,0,0.0,0
158.97,5.0749862976535045,0.8,0,0,0,1,1,0,0,24.0,13.37,0,1,0,22,2,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
234.24,5.460606269591755,0.652,0,0,0,1,1,0,0,24.0,36.06,0,1,0,22,2,0,0,0,0,2,0,0,0,0,0,1,0,0.0,0
38.9,3.686376323895818,0.892,0,0,0,1,1,0,0,24.0,6.18,0,0,0,22,2,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
800.69,6.686721999477285,1.803,1,1,0,1,1,0,0,24.0,20.05,0,1,0,22,2,0,0,0,1,2,0,0,0,0,0,1,0,0.0,0
153.93,5.042973402008201,1.355,0,0,0,1,1,0,0,24.0,19.58,0,1,0,22,2,0,0,0,1,1,0,0,0,0,0,0,1,0.0968,0
171.85,5.152424166367633,0.987,0,0,0,1,2,0,0,12.0,21.93,0,1,0,22,2,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
558.59,6.327204372724581,1.933,1,0,0,1,2,0,0,12.0,22.28,0,1,0,23,2,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
314.6,5.75447558897172,1.211,0,0,0,1,1,0,0,24.0,19.36,0,1,0,23,2,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
16.42,2.857618971424357,0.084,0,0,0,1,1,0,0,24.0,34.99,0,1,0,23,2,0,0,0,1,1,0,0,1,1,0,1,0,0.0,0
800.77,6.686821783694,1.608,1,1,0,1,1,0,0,24.0,22.53,0,1,0,23,2,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
704.74,6.559246897709798,1.966,1,1,0,1,1,0,0,24.0,24.79,0,1,0,0,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
698.69,6.550637379810362,1.495,1,1,0,1,1,0,0,24.0,12.56,0,1,0,0,3,0,0,0,1,1,0,0,1,1,0,1,0,0.0,0
45.73,3.844386356712335,0.671,0,0,0,1,1,0,0,24.0,31.4,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
572.92,6.352490013783973,1.601,1,0,0,1,1,0,0,24.0,6.85,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
32.32,3.506157817298642,0.933,0,0,0,1,1,0,0,24.0,30.0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
77.01,4.356837023600222,1.453,0,0,0,1,1,0,0,24.0,7.81,0,0,0,1,3,0,0,0,1,1,0,0,1,1,0,1,0,0.0,0
17.32,2.9079933592459843,0.838,0,0,0,1,1,0,0,24.0,22.25,0,1,0,1,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
395.95,5.983810328171122,0.942,1,0,0,1,1,0,0,24.0,15.26,0,1,0,1,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
660.71,6.494827393492606,1.602,1,0,0,1,1,0,0,24.0,22.48,0,1,0,1,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
260.03,5.564635343246042,0.933,0,0,0,1,1,0,0,24.0,19.94,0,1,0,2,3,1,0,0,1,1,0,0,0,0,0,1,0,0.129,0
111.98,4.727210811897116,1.395,0,0,0,1,1,0,0,24.0,17.24,0,1,0,2,3,1,0,0,1,1,0,0,0,0,0,1,0,0.129,0
13.17,2.6511270537025893,0.044,0,0,0,1,1,0,0,24.0,16.23,0,1,0,2,3,1,0,0,0,1,0,0,1,1,0,1,0,0.129,0
446.03,6.102625706455479,1.43,1,0,0,1,1,0,0,24.0,18.83,0,1,0,2,3,1,0,0,1,1,0,0,0,0,0,1,0,0.129,0
384.81,5.955345020301596,1.546,0,0,0,1,1,0,0,24.0,32.85,0,1,0,2,3,1,0,0,1,1,0,0,0,0,0,1,0,0.129,0
122.15,4.813403124566547,0.802,0,0,0,1,1,0,0,24.0,38.14,0,1,0,3,3,1,0,0,1,1,0,0,0,0,0,1,0,0.129,0
416.15,6.033445869348084,0.925,1,0,0,1,1,0,0,24.0,14.27,0,1,0,3,3,1,0,0,1,1,0,0,0,0,0,1,0,0.129,0
791.76,6.675520527656147,1.615,1,1,0,1,1,0,0,24.0,20.19,0,1,0,3,3,1,0,0,0,1,0,0,0,0,0,1,0,0.129,0
430.43,6.067105272566398,1.214,1,0,0,1,1,0,0,24.0,21.92,0,1,0,3,3,1,0,0,1,1,0,0,1,1,0,1,0,0.129,0
18.24,2.9569914452375605,0.077,0,0,0,1,2,0,0,12.0,10.14,0,1,0,3,3,1,0,0,1,1,0,0,0,0,0,1,0,0.129,0
220.37,5.399835509738385,1.125,0,0,0,1,1,0,0,24.0,26.49,0,1,0,4,3,1,0,0,1,1,0,0,1,1,0,1,0,0.129,0
210.12,5.352426692195069,1.131,0,0,0,1,1,0,0,24.0,17.37,0,1,0,4,3,1,0,0,1,1,0,0,0,0,0,1,0,0.129,0
92.52,4.538175317163813,0.196,0,0,0,1,1,0,0,24.0,11.81,0,1,0,4,3,1,0,0,1,1,0,0,0,0,0,1,0,0.129,0
298.5,5.702114417555504,1.519,0,0,0,1,1,0,0,24.0,22.02,0,1,0,4,3,1,0,0,1,2,0,0,0,0,0,1,0,0.129,0
144.16,4.977836582344869,1.331,0,0,0,1,1,0,0,24.0,30.44,0,1,0,5,3,1,0,0,1,1,0,0,0,0,0,0,1,0.2258,0
94.93,4.563618758829857,1.859,0,0,0,1,1,0,0,24.0,24.6,0,1,0,5,3,1,0,0,1,2,0,0,1,1,0,1,0,0.129,0
51.67,3.964046033495298,0.695,0,0,0,1,1,0,0,24.0,18.45,0,1,0,5,3,1,0,0,1,1,0,0,0,0,0,1,0,0.129,0
51.94,3.9691591967989552,0.572,0,0,0,1,1,0,0,24.0,38.8,0,1,0,5,3,1,0,0,1,1,0,0,0,0,0,1,0,0.129,0
103.42,4.648421227982406,0.502,0,0,0,1,1,0,0,24.0,25.09,0,1,0,5,3,1,0,0,0,2,0,0,0,0,0,1,0,0.129,0
36.49,3.6240742307478206,1.007,0,0,0,1,1,0,0,24.0,28.29,0,1,0,6,3,0,0,0,1,1,0,0,0,0,0,0,1,0.0968,0
258.13,5.557329866276489,0.718,0,0,0,1,1,0,0,24.0,24.43,0,1,0,6,3,0,0,0,0,2,0,0,0,0,0,1,0,0.0,0
238.78,5.4797218362795075,0.533,0,0,0,1,1,0,0,24.0,24.68,0,1,0,6,3,0,0,0,0,1,0,0,0,0,0,0,1,0.0968,0
303.93,5.720082242069654,1.271,0,0,0,1,1,0,0,24.0,29.88,0,1,0,6,3,0,0,0,1,2,0,0,0,0,0,1,0,0.0,0
172.63,5.156926598356047,0.736,0,0,0,1,1,0,0,24.0,14.67,0,1,0,6,3,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
542.73,6.298452800117238,1.291,1,0,0,1,2,0,0,12.0,23.36,0,1,0,7,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
521.32,6.258280426878378,1.132,1,0,0,1,1,0,0,24.0,23.31,0,1,0,7,3,0,0,0,1,2,0,0,0,0,0,0,1,0.0968,0
8.97,2.299580583973747,0.256,0,0,0,1,1,0,0,24.0,23.29,0,1,0,7,3,0,0,0,1,2,0,0,0,0,0,1,0,0.0,0
30.11,3.4375293109095457,0.484,0,0,0,1,1,0,0,24.0,9.34,0,0,0,7,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
108.51,4.696015869287668,0.538,0,0,0,1,1,0,0,24.0,32.68,0,1,0,8,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
693.55,6.543264153843398,1.398,1,1,0,1,1,0,0,24.0,9.18,0,0,0,8,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
137.78,4.932889945471403,1.087,0,0,0,1,1,0,0,24.0,28.07,0,1,0,8,3,0,0,0,1,2,0,0,0,0,0,1,0,0.0,0
309.79,5.73911744294369,2.023,0,0,0,3,7,0,0,10.286,4292.59,1,3,1,8,3,0,0,0,0,5,1,1,3,1,1,0,1,0.7097,1
615.74,6.424447541252886,1.454,1,0,0,1,1,0,0,24.0,6.9,0,0,0,8,3,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
541.1,6.295450486266293,1.181,1,0,0,1,1,0,0,24.0,28.4,0,1,0,9,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
99.73,4.612443669954589,0.621,0,0,0,1,1,0,0,24.0,34.95,0,1,0,9,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
47.3,3.877431560658527,0.21,0,0,0,1,1,0,0,24.0,21.27,0,1,0,9,3,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0
239.71,5.48359288941835,0.655,0,0,0,1,1,0,0,24.0,37.84,0,1,0,9,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
61.15,4.12955081795672,0.612,0,0,0,1,1,0,0,24.0,4.21,0,0,0,10,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
316.36,5.760036776206075,1.02,0,0,0,1,1,0,0,24.0,16.0,0,1,0,10,3,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0
145.23,4.985180724623787,0.332,0,0,0,1,1,0,0,24.0,14.73,0,1,0,10,3,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0
272.81,5.612434435196896,1.928,0,0,0,1,1,0,0,24.0,26.83,0,1,0,10,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
240.84,5.488276350471202,1.38,0,0,0,1,1,0,0,24.0,36.64,0,1,0,10,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
285.2,5.65669086712235,0.939,0,0,0,1,1,0,0,24.0,33.93,0,1,0,11,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
205.64,5.330978148787585,0.832,0,0,0,1,1,0,0,24.0,19.57,0,1,0,11,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
30.27,3.44265917146975,0.83,0,0,0,1,1,0,0,24.0,25.36,0,1,0,11,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
228.91,5.437687927995845,0.768,0,0,0,1,2,0,0,12.0,32.89,0,1,0,11,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
49.43,3.920586236088634,1.364,0,0,0,1,2,0,0,12.0,7.75,0,0,0,11,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
250.37,5.5269259572933045,0.805,0,0,0,1,1,0,0,24.0,27.3,0,1,0,12,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
116.75,4.768563732896527,0.798,0,0,0,1,1,0,0,24.0,21.33,0,1,0,12,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
433.21,6.07352828804034,1.636,1,0,0,1,1,0,0,24.0,25.46,0,1,0,12,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
84.33,4.446526092548494,0.18,0,0,0,1,1,0,0,24.0,16.01,0,1,0,12,3,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0
196.32,5.284826776365538,0.633,0,0,0,1,2,0,0,12.0,27.6,0,1,0,13,3,0,1,0,1,2,0,0,0,0,0,1,0,0.0,0
522.59,6.260708935304855,1.341,1,0,0,1,1,0,0,24.0,20.2,0,1,0,13,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
36.42,3.6222053208459437,0.43,0,0,0,1,1,0,0,24.0,32.24,0,1,0,13,3,0,1,0,1,1,0,0,0,0,0,0,1,0.0968,0
46.16,3.85354607566917,0.238,0,0,0,1,1,0,0,24.0,21.61,0,1,0,13,3,0,1,0,0,1,0,0,0,0,0,0,1,0.0968,0
50.5,3.9415818076696905,0.693,0,0,0,1,2,0,0,12.0,24.17,0,1,0,13,3,0,1,0,1,1,0,0,0,0,0,0,1,0.0968,0
153.81,5.042198558552374,1.192,0,0,0,1,1,0,0,24.0,29.13,0,1,0,14,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
374.78,5.9290038657653765,1.2,0,0,0,1,1,0,0,24.0,16.68,0,1,0,14,3,0,1,0,1,1,0,0,1,1,0,1,0,0.0,0
160.97,5.087411132898305,1.162,0,0,0,1,1,0,0,24.0,11.23,0,1,0,14,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
192.39,5.264708875374207,1.004,0,0,0,1,1,0,0,24.0,19.28,0,1,0,14,3,0,1,0,1,2,0,0,0,0,0,1,0,0.0,0
698.46,6.550308608767841,1.397,1,1,0,1,1,0,0,24.0,28.29,0,1,0,14,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
79.68,4.390490713086011,0.362,0,0,0,1,1,0,0,24.0,22.86,0,1,0,15,3,0,1,0,1,1,0,0,0,0,0,0,1,0.0968,0
11.59,2.532902848056256,0.062,0,0,0,1,1,0,0,24.0,22.57,0,1,0,15,3,0,1,0,1,2,0,0,0,0,0,1,0,0.0,0
269.48,5.600198158399631,1.359,0,0,0,1,1,0,0,24.0,40.11,0,1,0,15,3,0,1,0,1,2,0,0,0,0,0,1,0,0.0,0
562.38,6.333954356054633,2.933,1,0,0,3,5,0,0,14.4,10276.32,1,3,1,15,3,0,1,0,1,4,1,0,1,1,0,0,1,0.4194,1
439.47,6.087842338630235,1.228,1,0,0,1,2,0,0,12.0,5.86,0,0,0,16,3,0,1,0,1,1,0,0,0,0,0,0,1,0.0968,0
733.81,6.599611962393713,1.991,1,1,0,1,1,0,0,24.0,39.03,0,1,0,16,3,0,1,0,0,1,0,0,1,1,0,1,0,0.0,0
663.39,6.498869326451878,1.547,1,0,0,1,1,0,0,24.0,23.4,0,1,0,16,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
253.5,5.539300835990577,1.096,0,0,0,1,1,0,0,24.0,18.53,0,1,0,16,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
104.16,4.655482999861681,2.191,0,0,0,1,1,0,0,24.0,24.44,0,1,0,16,3,0,1,0,1,2,0,0,0,0,0,1,0,0.0,0
66.64,4.21419952403038,0.286,0,0,0,1,1,0,0,24.0,18.22,0,1,0,17,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
152.22,5.031874797088675,0.344,0,0,0,1,1,0,0,24.0,38.22,0,1,0,17,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
570.44,6.348159490846717,1.372,1,0,0,1,1,0,0,24.0,30.22,0,1,0,17,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
76.81,4.354269957628839,1.094,0,0,0,1,1,0,0,24.0,9.11,0,0,0,17,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
214.63,5.373563975922575,0.455,0,0,0,1,2,0,0,12.0,10.22,0,1,0,18,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
5921.24,8.686470034689384,38.155,1,1,1,3,4,0,0,18.0,63.92,0,1,0,18,3,0,0,0,0,3,0,0,1,1,0,1,0,0.129,1
497.43,6.211463158278113,1.336,1,0,0,1,1,0,0,24.0,29.07,0,1,0,18,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
508.78,6.2339792601014485,1.075,1,0,0,1,1,0,0,24.0,16.15,0,1,0,18,3,0,0,0,1,2,0,0,0,0,0,1,0,0.0,0
598.61,6.39627944387456,1.392,1,0,0,1,1,0,0,24.0,30.72,0,1,0,18,3,0,0,0,0,1,0,0,0,0,0,0,1,0.0968,0
419.33,6.041040117051249,1.07,1,0,0,1,1,0,0,24.0,18.68,0,1,0,19,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
1018.34,6.926910638021878,2.112,1,1,0,1,1,0,0,24.0,26.94,0,1,0,19,3,0,0,0,1,2,0,0,0,0,0,1,0,0.0,0
59.84,4.1082474673910925,0.127,0,0,0,1,1,0,0,24.0,35.82,0,1,0,19,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
540.13,6.293659545728696,1.256,1,0,0,2,2,0,0,24.0,4.53,0,0,0,19,3,0,0,0,1,2,0,0,0,0,0,1,0,0.0,0
140.5,4.952299717083292,0.359,0,0,0,1,1,0,0,24.0,39.57,0,1,0,20,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
93.72,4.550925171135695,1.106,0,0,0,1,2,0,0,12.0,10.53,0,1,0,20,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
423.87,6.051783239779927,1.252,1,0,0,1,1,0,0,24.0,31.1,0,1,0,20,3,0,0,0,0,2,0,0,0,0,0,1,0,0.0,0
308.28,5.734247015460021,1.188,0,0,0,1,1,0,0,24.0,11.8,0,1,0,20,3,0,0,0,0,2,0,0,0,0,0,1,0,0.0,0
224.17,5.416855672471569,0.507,0,0,0,1,2,0,0,12.0,25.23,0,1,0,20,3,0,0,0,1,1,0,0,1,1,0,1,0,0.0,0
254.41,5.542870097099746,1.614,0,0,0,1,1,0,0,24.0,16.69,0,1,0,21,3,0,0,0,0,1,0,0,1,1,0,1,0,0.0,0
21.02,3.091951131294534,0.599,0,0,0,1,2,0,0,12.0,18.95,0,1,0,21,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
448.04,6.107111970633944,1.317,1,0,0,1,1,0,0,24.0,17.18,0,1,0,21,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
108.52,4.696107180980193,0.465,0,0,0,1,1,0,0,24.0,19.84,0,1,0,21,3,0,0,0,1,2,0,0,0,0,0,1,0,0.0,0
374.02,5.926979357881573,0.801,0,0,0,1,1,0,0,24.0,17.63,0,1,0,21,3,0,0,0,1,2,0,0,0,0,0,1,0,0.0,0
465.73,6.1457509320126045,1.127,1,0,0,1,1,0,0,24.0,16.23,0,1,0,22,3,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
95.87,4.573369873438294,0.826,0,0,0,1,1,0,0,24.0,14.59,0,1,0,22,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
134.06,4.905719124146696,0.564,0,0,0,1,1,0,0,24.0,25.25,0,1,0,22,3,0,0,0,1,2,0,0,0,0,0,1,0,0.0,0
324.41,5.785085925720236,0.979,0,0,0,1,1,0,0,24.0,24.27,0,1,0,22,3,0,0,0,0,2,0,0,1,1,0,1,0,0.0,0
21.24,3.1018924693823817,0.472,0,0,0,1,1,0,0,24.0,27.83,0,1,0,23,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
41.11,3.740285242173836,1.271,0,0,0,1,1,0,0,24.0,25.76,0,1,0,23,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
60.77,4.123417809707808,0.988,0,0,0,1,1,0,0,24.0,29.49,0,1,0,23,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
